text	date	name
ger000559	1902	Klemens
ger000559	1902	Margarete
ger000559	1902	Gilbert
ger000157	1774	Clavigo
ger000157	1774	Carlos
ger000157	1774	Buenco
ger000157	1774	Sophie
ger000157	1774	Marie
ger000157	1774	Guilbert
ger000157	1774	Beaumarchais
ger000157	1774	Bedienter
ger000157	1774	Saint George
ger000685	1831	von Lindau
ger000685	1831	Ida
ger000685	1831	Präsident
ger000685	1831	Regierungsrath von Birnbach
ger000685	1831	Baron von Krautfeld
ger000685	1831	Graf von Westen
ger000685	1831	Assessor Wettering
ger000685	1831	Präsidentin
ger000685	1831	Haushofmeister
ger000522	1931	Alfred
ger000522	1931	Valerie
ger000522	1931	Oskar
ger000522	1931	Ida
ger000522	1931	Havlitschek
ger000522	1931	Rittmeister
ger000522	1931	Marianne
ger000522	1931	Zauberkönig
ger000522	1931	Erich
ger000522	1931	Emma
ger000522	1931	Helene
ger000522	1931	Baronin
ger000522	1931	Beichtvater
ger000006	1842	Miss Ellen
ger000006	1842	Steele
ger000006	1842	Savage
ger000006	1842	Viscount
ger000006	1842	Lord Winchester
ger000006	1842	Lady
ger000006	1842	Lord Berwick
ger000006	1842	Bedienter der Lady
ger000006	1842	Lord Tyrconnel
ger000006	1842	Haushofmeister
ger000006	1842	Oberrichter
ger000006	1842	Toms
ger000006	1842	Kitty
ger000006	1842	Bursche
ger000560	1919	Heldenberg
ger000560	1919	Franz
ger000560	1919	Krondorf
ger000560	1919	Hohenfels
ger000560	1919	Bergmann
ger000560	1919	Ferndorf
ger000560	1919	Marie
ger000560	1919	Annie
ger000560	1919	Johann
ger000560	1919	Viktor
ger000560	1919	Professor
ger000560	1919	Meyer, Vater
ger000560	1919	Meyer, Sohn
ger000560	1919	Dvorsky
ger000560	1919	Heinz
ger000560	1919	Arzt
ger000560	1919	Steggendorff
ger000560	1919	Alice
ger000560	1919	Horst
ger000560	1919	Ferdinand
ger000560	1919	Waldow
ger000560	1919	Diener
ger000560	1919	Dr. Schröder
ger000560	1919	Reiter
ger000560	1919	Kräftige Männerstimme
ger000152	1808	Antilochus
ger000152	1808	Odysseus
ger000152	1808	Diomedes
ger000152	1808	Achilles
ger000152	1808	Automedon
ger000152	1808	Penthesilea
ger000152	1808	Prothoe
ger000152	1808	Asteria
ger000152	1808	Meroe
ger000408	1803	Valeria
ger000408	1803	Ponce
ger000408	1803	Valerio
ger000408	1803	Sarmiento
ger000408	1803	Porporino
ger000408	1803	Diener 
ger000408	1803	Aquilar
ger000408	1803	Dame
ger000408	1803	Felix
ger000408	1803	Diener 
ger000408	1803	Diener 
ger000408	1803	Juanna
ger000408	1803	Perez
ger000408	1803	Melanie
ger000408	1803	Isidora
ger000408	1803	Isabella
ger000408	1803	Träger
ger000408	1803	Diener 
ger000408	1803	Lucilla
ger000408	1803	Alonso
ger000408	1803	Diener 
ger000408	1803	Pfeifer
ger000408	1803	Diener 
ger000408	1803	Geiger
ger000408	1803	Diener 
ger000408	1803	Ritter
ger000408	1803	Zigeunerin
ger000386	1924	Jungfer
ger000386	1924	Milli
ger000386	1924	Beschließerin
ger000386	1924	Gärtner
ger000386	1924	Baronin
ger000386	1924	Kutscher
ger000386	1924	General
ger000386	1924	Jaromir
ger000386	1924	Anna
ger000386	1924	Theodor
ger000386	1924	Marie
ger000386	1924	Melanie
ger000386	1924	Hermine
ger000623	1847	Therese
ger000623	1847	Emil
ger000623	1847	Benjamin
ger000623	1847	Isidor
ger000623	1847	Louise
ger000623	1847	Arthur
ger000364	1920	Lukas
ger000364	1920	Vinzenz
ger000364	1920	Hans Karl
ger000364	1920	Crescence
ger000364	1920	Sekretär Neugebauer
ger000364	1920	Agathe
ger000364	1920	Stani
ger000364	1920	Neuhoff
ger000364	1920	Altenwyl
ger000364	1920	Helene
ger000364	1920	Edine
ger000364	1920	Antoinette
ger000364	1920	Huberta
ger000364	1920	Nanni
ger000364	1920	Kammerdiener
ger000364	1920	Diener
ger000364	1920	Hechingen
ger000173	1743	Peter
ger000173	1743	Cathrine
ger000173	1743	Muffel
ger000173	1743	Tempelstolz
ger000173	1743	Frau von Birkenhayn
ger000173	1743	Herr von Roseneck
ger000173	1743	Fräulein Wilhelmine
ger000173	1743	Herr Wahrmund
ger000173	1743	Brigitte
ger000359	1765	Orbil
ger000359	1765	Herr Orbil
ger000359	1765	Wilhelmine
ger000359	1765	Wilhelmina
ger000359	1765	Lisette
ger000359	1765	Johann
ger000359	1765	Valer
ger000066	1767	Frau von Wichmann
ger000066	1767	Julie
ger000066	1767	Herr von Wohlau
ger000066	1767	Peter
ger000066	1767	Werneck
ger000066	1767	Belmont
ger000066	1767	Dalton
ger000066	1767	Woldemar
ger000392	1862	Brunhild
ger000392	1862	Frigga
ger000392	1862	Siegfried
ger000392	1862	Gunther
ger000392	1862	Hagen
ger000392	1862	Volker
ger000392	1862	Giselher
ger000392	1862	Rumolt
ger000392	1862	Gerenot
ger000392	1862	Ute
ger000392	1862	Kriemhild
ger000392	1862	Truchs
ger000392	1862	Wulf
ger000392	1862	Dankwart
ger000392	1862	Kämmerer
ger000602	1700	Fortunatus
ger000602	1700	Sylvester
ger000602	1700	Marode
ger000602	1700	Klunte
ger000602	1700	Mummelmärten
ger000602	1700	Grete
ger000602	1700	Courage
ger000602	1700	Ehrenfried
ger000602	1700	Feuerfax
ger000602	1700	Friedenschild
ger000602	1700	Mirax
ger000602	1700	Narruffsky
ger000602	1700	Pamphilius
ger000602	1700	Damastor
ger000602	1700	Kilian
ger000602	1700	Cursino
ger000602	1700	Culin
ger000602	1700	Hasenius
ger000602	1700	Servillo
ger000602	1700	Johannes
ger000602	1700	Jukundus
ger000602	1700	Walpe
ger000602	1700	Leonore
ger000602	1700	Injurius
ger000602	1700	Leander
ger000602	1700	Thomas
ger000602	1700	Klare
ger000213	1821	Goffier
ger000213	1821	Opku
ger000213	1821	Dessalines
ger000213	1821	Walter
ger000213	1821	Soldat 
ger000213	1821	Offizier 
ger000213	1821	Diakue
ger000213	1821	Julia
ger000213	1821	Mutter
ger000213	1821	Hortensia
ger000213	1821	Marie
ger000213	1821	Klara
ger000213	1821	Baptist
ger000213	1821	Anna
ger000213	1821	Offizier 
ger000213	1821	Judith
ger000213	1821	Judithe
ger000213	1821	Offizier 
ger000213	1821	Soudry
ger000213	1821	Offizier 
ger000249	1755	Staleno
ger000249	1755	Leander
ger000249	1755	Philto
ger000249	1755	Lelio
ger000249	1755	Maskarill
ger000249	1755	Anselmo
ger000249	1755	Raps
ger000648	1899	Martha
ger000648	1899	Susanne Helfrich
ger000648	1899	Katharina Posinger
ger000648	1899	Apollonia Kramer
ger000648	1899	Anna Brand
ger000648	1899	Elisabeth Brand
ger000648	1899	Lisa Schuck
ger000648	1899	Kätchen Maiberger
ger000648	1899	Polizeikommissar
ger000648	1899	Alex Weidmann
ger000648	1899	Martin Scholl
ger000648	1899	Alice Scholl
ger000648	1899	Hausmädchen
ger000648	1899	Nachbarin
ger000648	1899	Schwester Clara
ger000301	1811	Ahasverus
ger000301	1811	Gevatterin
ger000301	1811	Suppius
ger000301	1811	Dienemann
ger000301	1811	Meyer
ger000301	1811	Pamphilio
ger000301	1811	Pferdephilister
ger000301	1811	Cardenio
ger000301	1811	Becker
ger000301	1811	Magister
ger000301	1811	Doris
ger000301	1811	Olympie
ger000301	1811	Wagner
ger000301	1811	Schmidt
ger000301	1811	Lysander
ger000301	1811	Baron Viren
ger000301	1811	Lindor 
ger000301	1811	Präses der Studenten
ger000301	1811	Nathan
ger000301	1811	Edelchen
ger000301	1811	Kind
ger000301	1811	Gast
ger000301	1811	Gast
ger000301	1811	Prediger 
ger000301	1811	Herold 
ger000301	1811	Prinzessin 
ger000301	1811	Weißprinz 
ger000301	1811	Mohrenprinz 
ger000301	1811	Celinde
ger000301	1811	Hallorenweib
ger000301	1811	Kümmermann
ger000301	1811	Stürmer
ger000301	1811	Marschal
ger000301	1811	Tyche
ger000301	1811	Anton
ger000301	1811	Cleon
ger000301	1811	Nathanael
ger000720	1849	Heinrich
ger000720	1849	Lisbeth
ger000720	1849	Alfred
ger000720	1849	Emma
ger000720	1849	Ausdorf
ger000720	1849	Katharina
ger000457	1862	Bolzau
ger000457	1862	Bertha
ger000457	1862	Schnake
ger000457	1862	Scheffler
ger000457	1862	Hartwig
ger000457	1862	Steinkirch
ger000457	1862	Diener
ger000457	1862	Ludmilla
ger000457	1862	Brimborius
ger000457	1862	Wilhelmine
ger000457	1862	Franz
ger000533	1928	Y
ger000533	1928	Diener
ger000533	1928	X
ger000533	1928	Z
ger000012	1919	Bote
ger000012	1919	Barak
ger000056	1909	Bolland
ger000056	1909	Beermann
ger000056	1909	Wasner
ger000056	1909	Effie
ger000056	1909	Frau Bolland
ger000056	1909	Fräulein Koch-Pinneberg
ger000056	1909	Dobler
ger000056	1909	Frau Beermann
ger000056	1909	Hauser
ger000056	1909	Frau Lund
ger000056	1909	Ströbel
ger000056	1909	Assessor
ger000056	1909	Reisacher
ger000056	1909	Präsident
ger000056	1909	Madame Hauteville
ger000056	1909	Schutzmann
ger000056	1909	Schmettau
ger000056	1909	Betty
ger000312	1865	Etschmann
ger000312	1865	Elsi
ger000312	1865	Mathis
ger000312	1865	Joseph Speckbacher
ger000312	1865	La Coste
ger000312	1865	Fallern von Rodeneck
ger000312	1865	Peter Mayer
ger000312	1865	Andreas Hofer
ger000312	1865	Hofer
ger000312	1865	Fleury
ger000312	1865	Eisenstecken
ger000312	1865	Frau Straubing
ger000312	1865	Heinrich
ger000312	1865	Kanzler
ger000312	1865	Legationsrat
ger000312	1865	Vizekönig
ger000312	1865	Graf Paraguay
ger000312	1865	Bärbel
ger000312	1865	Raynouard
ger000312	1865	Johann
ger000240	1891	Hermann
ger000240	1891	Lene
ger000240	1891	Juliane
ger000240	1891	August
ger000240	1891	Frau Schmalenbach
ger000240	1891	Ilefeld
ger000240	1891	Ale
ger000155	1775	Strephon
ger000155	1775	Arist
ger000155	1775	Dorantino
ger000155	1775	Strombolo
ger000155	1775	Doria
ger000155	1775	Mezzotinto
ger000155	1775	Seraphine
ger000155	1775	Alvarez
ger000155	1775	Ninon
ger000155	1775	Maler
ger000155	1775	Villiers
ger000155	1775	Riparo
ger000155	1775	Grammont
ger000155	1775	La Fare
ger000155	1775	Don Prado
ger000729	1828	Moorberg
ger000729	1828	Madam Silberstoff
ger000729	1828	Hellmann
ger000729	1828	Wildenhayn
ger000729	1828	Mlle. Ida Horst
ger000729	1828	Gutmann
ger000729	1828	Lampenputzer
ger000729	1828	Maschinenmeister
ger000729	1828	Choristin
ger000486	1805	Madam Braun
ger000486	1805	Lenore
ger000486	1805	Natalie
ger000486	1805	Wilhelmine
ger000486	1805	Maulwurf
ger000486	1805	Rose
ger000486	1805	Hopsa
ger000324	1841	Holofernes
ger000324	1841	Oberpriester
ger000324	1841	Trabant
ger000324	1841	Hauptmann
ger000324	1841	Bote
ger000324	1841	Priester
ger000324	1841	Hauptmann
ger000324	1841	Achior
ger000324	1841	Judith
ger000324	1841	Mirza
ger000324	1841	Ephraim
ger000324	1841	Hosea
ger000324	1841	Ammon
ger000324	1841	Ben
ger000324	1841	Samuel
ger000324	1841	Enkel
ger000324	1841	Assad
ger000324	1841	Daniel
ger000324	1841	Samaja
ger000324	1841	Josua
ger000324	1841	Delia
ger000324	1841	Kämmerer
ger000324	1841	Priester
ger000324	1841	Mutter
ger000536	1789	Marktschreier
ger000536	1789	Doktor
ger000536	1789	Bedienter
ger000536	1789	Tiroler
ger000536	1789	Bauer
ger000536	1789	Nürnberger
ger000536	1789	Fräulein
ger000536	1789	Tirolerin
ger000536	1789	Wagenschmiermann
ger000536	1789	Gouvernante
ger000536	1789	Pfefferkuchenmädchen
ger000536	1789	Pfarrer
ger000536	1789	Zigeunerhauptmann
ger000536	1789	Zigeunerbursch
ger000536	1789	Amtmännin
ger000536	1789	Bänkelsänger
ger000536	1789	Amtmann
ger000536	1789	Marmotte
ger000536	1789	Zitherspielbub
ger000536	1789	Lichtputzer
ger000536	1789	Schweinemetzger
ger000536	1789	Ochsenhändler
ger000536	1789	Hanswurst
ger000536	1789	Haman
ger000536	1789	Ahasverus
ger000536	1789	Milchmädchen
ger000536	1789	Mardochai
ger000536	1789	Esther
ger000536	1789	Schattenspielmann
ger000643	1783	Frau Klipper
ger000643	1783	Klipper
ger000643	1783	Therese
ger000643	1783	Margreth
ger000643	1783	Herr von Affling
ger000643	1783	Monsieur Leger
ger000643	1783	Zoller
ger000643	1783	Bediente
ger000561	1778	Berlicki
ger000561	1778	Vitzliputzli
ger000561	1778	Pferdtoll
ger000561	1778	Mogol
ger000561	1778	Mehu
ger000561	1778	Satan
ger000561	1778	Cacal
ger000561	1778	Atoti
ger000561	1778	Babillo
ger000561	1778	Luzifer
ger000561	1778	Mephistopheles
ger000561	1778	Siebenter Geist
ger000561	1778	Izick
ger000561	1778	Mauschel
ger000561	1778	Faust
ger000561	1778	Wagner
ger000561	1778	Knellius
ger000561	1778	Sandel
ger000561	1778	Schwamm 
ger000561	1778	Blass 
ger000561	1778	Amsel 
ger000561	1778	Ahasverus 
ger000561	1778	Eckius
ger000561	1778	Kölbel
ger000561	1778	Gottesspürhund
ger000561	1778	Panzer
ger000561	1778	Herz
ger000561	1778	Minchen
ger000561	1778	Mädchen
ger000561	1778	Bube
ger000561	1778	Hanne
ger000561	1778	Fausts Vater
ger000561	1778	Keller
ger000561	1778	Steffen
ger000561	1778	Strick
ger000561	1778	Fang
ger000561	1778	Spieler
ger000561	1778	Alle Spieler
ger000561	1778	Fremder
ger000561	1778	Soldat
ger000561	1778	Bürger
ger000561	1778	Student
ger000561	1778	Schummel
ger000561	1778	Gretchen
ger000561	1778	Nachtwächter
ger000561	1778	Curballo
ger000561	1778	Siebenter Teufel
ger000243	1808	Direktor
ger000243	1808	Dichter
ger000243	1808	Lustige Person
ger000243	1808	Raphael
ger000243	1808	Gabriel
ger000243	1808	Michael
ger000243	1808	Mephistopheles
ger000243	1808	Faust
ger000243	1808	Wagner
ger000243	1808	Andres Dienstmädchen
ger000243	1808	Bürgermädchen
ger000243	1808	Bürger
ger000243	1808	Bettler
ger000243	1808	Andrer Bürger
ger000243	1808	Alte
ger000243	1808	Alter Bauer
ger000243	1808	Schüler
ger000243	1808	Frosch
ger000243	1808	Brander
ger000243	1808	Siebel
ger000243	1808	Altmayer
ger000243	1808	Margarete 
ger000243	1808	Marthe
ger000243	1808	Lieschen
ger000243	1808	Valentin
ger000243	1808	Hexenmeister
ger000243	1808	Halbhexe
ger000243	1808	General
ger000243	1808	Minister
ger000243	1808	Parvenu
ger000243	1808	Autor
ger000243	1808	Trödelhexe
ger000243	1808	Proktophantasmist
ger000243	1808	Servibilis
ger000243	1808	Theatermeister
ger000243	1808	Herold
ger000243	1808	Oberon
ger000243	1808	Puck
ger000243	1808	Ariel
ger000243	1808	Titania
ger000243	1808	Neugieriger Reisender
ger000243	1808	Orthodox
ger000243	1808	Nordischer Künstler
ger000243	1808	Purist
ger000243	1808	Junge Hexe
ger000243	1808	Matrone
ger000243	1808	Kapellmeister
ger000243	1808	Hennings
ger000243	1808	Musaget
ger000243	1808	Tänzer
ger000243	1808	Tanzmeister
ger000243	1808	Fideler
ger000243	1808	Dogmatiker
ger000243	1808	Idealist
ger000243	1808	Realist
ger000243	1808	Supernaturalist
ger000243	1808	Skeptiker
ger000196	1912	Costa
ger000196	1912	Afanássjitsch
ger000196	1912	Afróssja
ger000196	1912	Alexéj
ger000196	1912	Glébof
ger000196	1912	Kíkin
ger000196	1912	Dolgorúki
ger000196	1912	Peter
ger000196	1912	Gordon
ger000196	1912	Awdótja
ger000196	1912	Abrám
ger000196	1912	Ménschikof
ger000196	1912	Tolstoí
ger000196	1912	Kammerdiener
ger000196	1912	Iwánuschka
ger000196	1912	Mons
ger000196	1912	Soldat
ger000196	1912	Offizier
ger000196	1912	Katharina
ger000401	1749	Herr Oronte
ger000401	1749	Jungfer Ohldin
ger000401	1749	Frau Oronte
ger000401	1749	Lisette
ger000401	1749	Lelio
ger000401	1749	Peter
ger000401	1749	Clitander
ger000401	1749	Herr Kräusel
ger000401	1749	Herr Rehfuss
ger000401	1749	Herr von Schlag
ger000624	1752	Paris
ger000624	1752	Agelaus
ger000624	1752	Mercurius
ger000624	1752	Juno
ger000624	1752	Pallas
ger000624	1752	Venus
ger000331	1828	Franz
ger000331	1828	Kotzeluch
ger000331	1828	Louise
ger000331	1828	Briefträger
ger000331	1828	Lorenz
ger000331	1828	Fritz
ger000063	1846	Schladritz
ger000063	1846	Gottsched
ger000063	1846	Frau Gottsched
ger000063	1846	Graf Bolza
ger000063	1846	Gottfried
ger000063	1846	Gellert
ger000063	1846	Cato
ger000063	1846	Wilhelmine
ger000063	1846	Gräfin
ger000063	1846	Katharina
ger000063	1846	Siegmund
ger000063	1846	Prinz Heinrich
ger000063	1846	Zastrow
ger000063	1846	Wedell
ger000492	1914	Cherubim
ger000492	1914	Herr von Tuchmeyer
ger000492	1914	Fürst Scheitel
ger000492	1914	Adrienne
ger000606	1871	Herr von Hardeck
ger000606	1871	Geheimerath von Pech
ger000606	1871	Rudolph Holmer
ger000606	1871	Herr von Steinau
ger000606	1871	Valerie
ger000606	1871	Baron von Stolzenberg
ger000606	1871	Bella
ger000606	1871	Rosa
ger000606	1871	Frau von Brendel
ger000606	1871	Frau von Stern
ger000606	1871	Honoria
ger000606	1871	Herr von und zu Koberwitz
ger000606	1871	Commerzienrath von Hirsch
ger000413	1877	Gurnemanz
ger000413	1877	Kundry
ger000413	1877	Amfortas
ger000413	1877	Parsifal
ger000413	1877	Titurel
ger000413	1877	Klingsor
ger000601	1695	Schlampampe
ger000601	1695	Charlotte
ger000601	1695	Clarille
ger000601	1695	Edward
ger000601	1695	Melinde
ger000601	1695	Cleander
ger000601	1695	Fidele
ger000601	1695	Ursille
ger000601	1695	Laux
ger000601	1695	Ursel
ger000601	1695	Servillo
ger000601	1695	Schelmuffsky
ger000601	1695	Lepsch
ger000601	1695	Fleck
ger000601	1695	Däfftle
ger000601	1695	Musander
ger000553	1791	Schnapps
ger000553	1791	Märten
ger000553	1791	Röse
ger000553	1791	Gürge
ger000357	1767	Just
ger000357	1767	Major von Tellheim
ger000357	1767	Paul Werner
ger000357	1767	Minna von Barnhelm
ger000357	1767	Franziska
ger000357	1767	Riccaut
ger000357	1767	Graf von Bruchsall
ger000484	1799	Ulrike
ger000484	1799	Bedienter Franz
ger000484	1799	Bedienter Peter
ger000484	1799	Tobias
ger000484	1799	Walther
ger000484	1799	Patzig
ger000484	1799	Therese
ger000484	1799	Fabian
ger000484	1799	Lieutnant Wayse
ger000484	1799	Bornmann
ger000664	1832	Walter
ger000664	1832	Böhm
ger000664	1832	Knabe
ger000664	1832	Mädchen
ger000664	1832	Klara
ger000664	1832	Hubert
ger000664	1832	Philipp
ger000656	1783	Gärtnerinn
ger000656	1783	Bianka da Minani
ger000656	1783	Ritter Sassino
ger000656	1783	Marchese Carlo Ponza
ger000656	1783	Gianetta
ger000656	1783	Gräfinn Claudia Batti
ger000330	1767	Apollo 
ger000330	1767	Thalia 
ger000330	1767	Critik 
ger000330	1767	Merkur 
ger000330	1767	Momus 
ger000330	1767	Prehauser 
ger000330	1767	Odoardo 
ger000053	1777	Wild
ger000053	1777	Blasius
ger000053	1777	La Feu
ger000053	1777	Berkley
ger000053	1777	Caroline
ger000053	1777	Miss Caroline
ger000053	1777	Louise
ger000053	1777	Kathrin
ger000053	1777	Lady Kathrin
ger000053	1777	Betty
ger000053	1777	Kapitän
ger000053	1777	Mohr
ger000053	1777	Bediente
ger000053	1777	Lord Bushy
ger000349	1853	Siegmund
ger000349	1853	Sieglinde
ger000349	1853	Hunding
ger000349	1853	Wotan
ger000349	1853	Brünnhilde
ger000349	1853	Fricka
ger000349	1853	Gerhilde
ger000349	1853	Ortlinde
ger000349	1853	Waltraute
ger000349	1853	Helmwige
ger000349	1853	Schwertleite
ger000349	1853	Grimgerde
ger000349	1853	Rossweisse
ger000349	1853	Siegrune
ger000216	1819	Haller
ger000216	1819	Winter
ger000216	1819	Emilie
ger000216	1819	Treuhold Fledermaus
ger000216	1819	Treuhold
ger000216	1819	Stadtdirector
ger000216	1819	Joseph
ger000216	1819	Rosel
ger000216	1819	Viktorl
ger000216	1819	Wirth
ger000216	1819	Zachariesel
ger000216	1819	Zacharias
ger000216	1819	Hausherr
ger000216	1819	Zweyter Gerichtsdiener
ger000216	1819	Jäger
ger000216	1819	Sophie
ger000216	1819	Zweyter Spieler
ger000614	1897	Airy
ger000614	1897	Jost
ger000198	1792	Bedienter 
ger000198	1792	Saint Jean
ger000198	1792	St. Jean
ger000198	1792	La Fleur
ger000198	1792	Jäck
ger000198	1792	Bedienter 
ger000198	1792	Juwelier
ger000198	1792	Bedienter 
ger000198	1792	Oberst
ger000198	1792	Oberster
ger000198	1792	Schweizer 
ger000323	1912	Mutter
ger000323	1912	Franziska
ger000323	1912	Dr. Hofmiller
ger000323	1912	Veit Kunz
ger000323	1912	Gespensterschreck
ger000323	1912	Rohrdommel
ger000323	1912	Kiesgräber
ger000323	1912	Dr. Malkolm
ger000323	1912	Spreizfüßchen
ger000323	1912	Mausi
ger000323	1912	Kullmann
ger000323	1912	Laurus Bein
ger000323	1912	Hagelmeier
ger000323	1912	Karaminka
ger000323	1912	Sophie
ger000323	1912	Lydia
ger000323	1912	Dirckens
ger000323	1912	Pater Emmeran
ger000323	1912	Herzogin
ger000323	1912	Herzog
ger000323	1912	Gislind
ger000323	1912	Polizeipräsident
ger000323	1912	Ralf Breitenbach
ger000323	1912	William Fahrstuhl
ger000323	1912	Regisseur
ger000323	1912	Hohenkemnath
ger000323	1912	Dr. Hornstein
ger000323	1912	Veitralf
ger000323	1912	Karl Almer
ger000321	1734	Silenus
ger000321	1734	Thalia
ger000321	1734	Melpomene
ger000321	1734	Tharsus
ger000321	1734	Sedulius
ger000321	1734	Alethea
ger000321	1734	Arete
ger000321	1734	Vigilantia
ger000321	1734	Euphrosyne
ger000321	1734	Apollo
ger000321	1734	Themis
ger000321	1734	Pseudolus
ger000362	1821	Prinzessin Natalie
ger000362	1821	Feldmarschall Dörfling
ger000362	1821	Oberst Hennings
ger000362	1821	Graf Truchß
ger000362	1821	Rittmeister von der Golz
ger000362	1821	Obrist Kottwitz
ger000362	1821	Mörner
ger000362	1821	Wachtmeister
ger000362	1821	Graf Sparren
ger000362	1821	Reuter
ger000362	1821	Graf Reuß
ger000362	1821	Läufer
ger000362	1821	Stranz
ger000068	1760	Herr Orgon
ger000068	1760	Philipp
ger000068	1760	Lisette
ger000068	1760	Timant
ger000068	1760	Damon
ger000068	1760	Herr Geronte
ger000068	1760	Climene
ger000402	1879	Albertine
ger000402	1879	Frau Gieseke
ger000402	1879	Franziska
ger000402	1879	Emilie
ger000402	1879	Frau Klinkert
ger000402	1879	Rosa
ger000402	1879	Anna
ger000402	1879	Hasemann
ger000402	1879	Körner
ger000402	1879	Eduard
ger000402	1879	Wilhelm
ger000402	1879	Klinkert
ger000402	1879	Zinnow
ger000402	1879	Lohmann
ger000402	1879	Bartsch
ger000402	1879	Fritz
ger000402	1879	Marthe
ger000402	1879	Dr. Seiler
ger000399	1904	Mollwein
ger000399	1904	Sanitätsrat
ger000399	1904	Major
ger000399	1904	Goldbaum
ger000399	1904	Landrat
ger000399	1904	Falk
ger000399	1904	Niemeyer
ger000399	1904	Piccolo
ger000399	1904	Olga
ger000399	1904	Pöhlmann 
ger000399	1904	Klausing 
ger000399	1904	Jadwiga
ger000399	1904	Fritz
ger000399	1904	Zedlitz
ger000399	1904	Schimke
ger000399	1904	Lydia
ger000399	1904	Frommelt 
ger000399	1904	Wache
ger000399	1904	Cassius
ger000399	1904	Schladebach
ger000399	1904	Bäckergeselle
ger000399	1904	Patzkowski
ger000399	1904	Hoppe
ger000399	1904	Tamaschke
ger000399	1904	Schutzmann
ger000203	1914	Cili
ger000203	1914	Eggert
ger000203	1914	Hubert
ger000203	1914	Paulus
ger000203	1914	Harm
ger000335	1901	König
ger000335	1901	Narr
ger000335	1901	Bürgermeister
ger000335	1901	Paphnutius
ger000335	1901	Andrer Bürger
ger000335	1901	Siebenter Bürger
ger000335	1901	Gymnasiast
ger000335	1901	Er
ger000335	1901	Sie
ger000335	1901	Vater
ger000335	1901	Bauer
ger000335	1901	Oberjägermeister
ger000335	1901	Bauer
ger000335	1901	Biester
ger000335	1901	Nicolai
ger000335	1901	Sebaldus Nothanker
ger000335	1901	Nothanker
ger000335	1901	Ralf
ger000335	1901	Kunz
ger000335	1901	Offizier
ger000335	1901	Freimund
ger000335	1901	Willibald
ger000335	1901	Mathilde
ger000335	1901	Colombine
ger000335	1901	Wächter
ger000335	1901	General
ger000146	1908	Klara
ger000146	1908	Else
ger000146	1908	Josef
ger000146	1908	Lindekuh
ger000146	1908	Dr. Schwarzkopf
ger000146	1908	Frau Oberst
ger000353	1841	Datterich
ger000353	1841	Bennelbächer
ger000353	1841	Spirwes
ger000353	1841	Lisette
ger000353	1841	Knerz
ger000353	1841	Schmidt
ger000353	1841	Dummbach
ger000353	1841	Marie
ger000353	1841	Frau Dummbach
ger000353	1841	Steifschächter
ger000353	1841	Wirthsjunge
ger000353	1841	Bengler
ger000353	1841	Evchen
ger000353	1841	Knippelius
ger000610	1785	Hans von Zanow
ger000610	1785	Wilhelmine
ger000610	1785	Fritz/Fritze
ger000610	1785	Gürge
ger000610	1785	Lieschen
ger000610	1785	Wutzkofius
ger000610	1785	Frau Müllern
ger000610	1785	Renner
ger000610	1785	Gräfin von Saalheim
ger000610	1785	Chevalier de la Meau
ger000610	1785	Graf von Erlenstein
ger000610	1785	Baron Link
ger000610	1785	Aufwärter
ger000610	1785	Jude
ger000610	1785	Soldat
ger000610	1785	Körner
ger000610	1785	Johann
ger000693	1618	Ruprecht
ger000693	1618	Rollus
ger000693	1618	Jahn Molitor
ger000693	1618	Ludolff
ger000693	1618	Sidea
ger000693	1618	Leudegast
ger000693	1618	Franciscus
ger000693	1618	Elemaus
ger000693	1618	Runcifall
ger000693	1618	Ela
ger000693	1618	Dietrich/Dieterich
ger000693	1618	Engelbrecht
ger000693	1618	Famulus
ger000693	1618	Finelia
ger000693	1618	Julia
ger000612	1827	Fadrique
ger000612	1827	Perside
ger000612	1827	Iris
ger000612	1827	Alvar
ger000612	1827	Viola
ger000612	1827	Crespo
ger000246	1782	Medea
ger000246	1782	Hofmeisterin
ger000246	1782	Jason
ger000660	1812	Rosine
ger000660	1812	Frau von Blühdorn
ger000660	1812	Baron Schirm
ger000660	1812	Fritz
ger000551	1659	Papinianus
ger000551	1659	Cämmerer
ger000551	1659	Plautia
ger000551	1659	Laetus
ger000551	1659	Bassianus
ger000551	1659	Flavius
ger000551	1659	Geta
ger000551	1659	Julia
ger000551	1659	Thrasullus
ger000551	1659	Themis
ger000551	1659	Alecto
ger000551	1659	Tisiphone
ger000551	1659	Megaera
ger000551	1659	Cleander
ger000551	1659	Sabinus
ger000551	1659	Papiniani Sohn
ger000551	1659	Macrinus
ger000551	1659	Geist Severi
ger000551	1659	Eugenia
ger000551	1659	Hostilius
ger000551	1659	Scherge
ger000332	1904	von Mohrenheim
ger000332	1904	Bimmelmann
ger000332	1904	Ibn Bullak
ger000288	1909	Tozi
ger000288	1909	Giwau
ger000288	1909	Hotoke
ger000288	1909	Ginyo
ger000464	1821	Bilau
ger000464	1821	Grundmann
ger000464	1821	Ferdinand
ger000464	1821	Langers
ger000464	1821	Rosalie
ger000464	1821	Julie
ger000464	1821	Räthin
ger000464	1821	Bedienter
ger000464	1821	Käthe
ger000464	1821	Hans
ger000191	1902	König Nicolo
ger000191	1902	Prinzessin Alma
ger000191	1902	Pietro Folchi/König Pietro
